,Type,Duration,Calories,@totalEnergyBurnedUnit,Date,WorkoutRoute
315,Walk,23.80465314984322,106.9686855646764,Cal,2021-03-09 14:21:26,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-09 14:21:27 -0400'), ('@startDate', '2021-03-09 13:58:51 -0400'), ('@endDate', '2021-03-09 14:10:04 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '7EE32E85-5659-4254-B11D-D7FCF921B0D0')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-09_1.10pm.gpx')]))])"
316,Walk,10.91428261796633,55.34961969891484,Cal,2021-03-10 10:32:51,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-10 10:32:51 -0400'), ('@startDate', '2021-03-10 10:21:55 -0400'), ('@endDate', '2021-03-10 10:30:17 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '96F12EF8-DB6E-4BBB-A746-2E24257DA632')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-10_9.30am.gpx')]))])"
317,Walk,21.523268866539,144.9713723479741,Cal,2021-03-10 13:07:07,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-10 13:07:08 -0400'), ('@startDate', '2021-03-10 12:45:32 -0400'), ('@endDate', '2021-03-10 12:57:24 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '3BFA9821-21E0-4620-BAD9-2B76CD11AEC7')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-10_11.57am.gpx')]))])"
318,Walk,19.16685393253962,99.08611500849612,Cal,2021-03-10 21:30:04,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-10 21:30:05 -0400'), ('@startDate', '2021-03-10 21:12:04 -0400'), ('@endDate', '2021-03-10 21:24:20 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', 'A064F188-7360-42DE-9800-355D2E074133')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-10_8.24pm.gpx')]))])"
319,Walk,18.12173383235931,84.68500000000026,Cal,2021-03-11 10:17:38,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-11 10:17:39 -0400'), ('@startDate', '2021-03-10 23:19:43 -0400'), ('@endDate', '2021-03-10 23:37:43 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', 'B9F87CBC-AB99-4BB4-A72B-FFB995BA4889')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-10_10.37pm.gpx')]))])"
320,Walk,12.1220282693704,75.78937899337855,Cal,2021-03-11 14:08:41,
321,Walk,22.54350003600121,107.2467281226672,Cal,2021-03-11 18:49:36,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-11 18:49:36 -0400'), ('@startDate', '2021-03-11 18:34:55 -0400'), ('@endDate', '2021-03-11 18:49:33 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '283ED276-D300-4F20-9D7C-7E722F09E9E7')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-11_5.49pm.gpx')]))])"
322,Walk,23.82948826750119,102.9121649462204,Cal,2021-03-14 11:44:05,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-14 11:44:08 -0400'), ('@startDate', '2021-03-14 11:30:18 -0400'), ('@endDate', '2021-03-14 11:44:02 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', 'EBEDB9EC-D65D-45D8-94EF-2F34D1DD8F43')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-14_11.44am.gpx')]))])"
323,Walk,16.59057243863742,82.04209005190754,Cal,2021-03-14 12:31:08,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-14 12:31:08 -0400'), ('@startDate', '2021-03-14 12:25:01 -0400'), ('@endDate', '2021-03-14 12:28:23 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', 'AB169EE3-D893-4FD4-A885-6AAB69155A90')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-14_12.28pm.gpx')]))])"
324,Cycle,47.37251963218053,299.0918293722107,Cal,2021-03-14 16:19:48,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@device', '<<HKDevice: 0x282580550>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,2, software:7.1>'), ('@creationDate', '2021-03-14 15:32:24 -0400'), ('@startDate', '2021-03-14 15:32:26 -0400'), ('@endDate', '2021-03-14 16:19:45 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '5B10F13D-BB7D-4642-9649-45C2FA0440CC')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-14_4.19pm.gpx')]))])"
325,Walk,64.07867543299993,341.7223574658481,Cal,2021-03-15 17:23:44,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-15 17:23:47 -0400'), ('@startDate', '2021-03-15 16:19:36 -0400'), ('@endDate', '2021-03-15 17:23:29 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '39DC065F-B48C-49C8-8715-B6931CC20F4E')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-15_5.23pm.gpx')]))])"
326,Walk,11.85482676625252,59.25575229859729,Cal,2021-03-16 12:37:40,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-16 12:37:40 -0400'), ('@startDate', '2021-03-16 12:25:49 -0400'), ('@endDate', '2021-03-16 12:29:38 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '9B5E9DDD-B4FB-452B-AC17-2C4FB48C58C1')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-16_12.29pm.gpx')]))])"
327,Walk,47.80425664981206,316.4876433848992,Cal,2021-03-17 10:09:49,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-17 10:09:52 -0400'), ('@startDate', '2021-03-17 09:23:11 -0400'), ('@endDate', '2021-03-17 10:07:42 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '23C85E47-F410-4C71-95D1-DE3D1F1E04E2')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-17_10.07am.gpx')]))])"
328,Walk,15.93812769850095,88.99990967507851,Cal,2021-03-17 11:00:07,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-17 11:00:08 -0400'), ('@startDate', '2021-03-17 10:44:08 -0400'), ('@endDate', '2021-03-17 11:00:05 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', 'FE246ED2-A495-44E2-A6F9-7AB53337E6C8')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-17_11.00am.gpx')]))])"
329,Walk,27.41570156613986,127.7606204236149,Cal,2021-03-17 12:18:41,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-17 12:18:43 -0400'), ('@startDate', '2021-03-17 11:51:14 -0400'), ('@endDate', '2021-03-17 12:15:36 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '140547F5-F0B1-4839-AD26-764855079C52')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-17_12.15pm.gpx')]))])"
330,Walk,3.132269201676051,20.0038304167829,Cal,2021-03-17 12:34:51,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-17 12:34:51 -0400'), ('@startDate', '2021-03-17 12:32:39 -0400'), ('@endDate', '2021-03-17 12:34:50 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '3675AADD-3EC5-4BFC-AA95-0B195B786123')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-17_12.34pm.gpx')]))])"
331,Walk,35.031182350715,231.7083551544727,Cal,2021-03-18 12:11:12,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-18 12:11:14 -0400'), ('@startDate', '2021-03-18 11:36:09 -0400'), ('@endDate', '2021-03-18 12:11:09 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', 'DE2818F1-1288-44A0-BE4C-009105B6362E')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-18_12.11pm.gpx')]))])"
332,Run,27.4148302992185,439.1330895350377,Cal,2021-03-18 16:32:49,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-18 16:32:50 -0400'), ('@startDate', '2021-03-18 16:05:21 -0400'), ('@endDate', '2021-03-18 16:32:47 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '8ABAA43E-2C37-4B71-B6D1-5D1E2360D162')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-18_4.32pm.gpx')]))])"
333,Walk,21.23370675047239,134.1841306367311,Cal,2021-03-18 16:54:13,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-18 16:54:15 -0400'), ('@startDate', '2021-03-18 16:32:57 -0400'), ('@endDate', '2021-03-18 16:53:07 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '0C5F9395-8F6C-408A-87E1-BFBA8A477B80')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-18_4.53pm.gpx')]))])"
334,Strength,11.24881278276444,153.4808523241636,Cal,2021-03-18 17:05:37,
335,Walk,4.243118315935135,52.89758860231917,Cal,2021-03-18 17:11:56,
336,Walk,25.29212866822878,118.5651394368907,Cal,2021-03-19 10:57:42,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-19 10:57:43 -0400'), ('@startDate', '2021-03-19 10:34:03 -0400'), ('@endDate', '2021-03-19 10:55:07 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '2619CD5A-CB4C-4DB7-B0E6-AA23CEABC911')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-19_10.55am.gpx')]))])"
337,Walk,17.83373595078786,90.0990795750695,Cal,2021-03-19 12:24:46,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-19 12:24:47 -0400'), ('@startDate', '2021-03-19 11:59:31 -0400'), ('@endDate', '2021-03-19 12:17:55 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '56CA0079-5A51-41BC-AEA8-3BB65EE17A8F')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-19_12.17pm.gpx')]))])"
338,Walk,16.61552566687266,98.01513932985868,Cal,2021-03-19 16:04:23,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-19 16:04:24 -0400'), ('@startDate', '2021-03-19 15:49:48 -0400'), ('@endDate', '2021-03-19 16:04:21 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '24631822-F524-4E51-9299-90B679FBA18D')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-19_4.04pm.gpx')]))])"
339,Walk,18.98412646651268,95.11197612699164,Cal,2021-03-20 16:21:00,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-20 16:21:02 -0400'), ('@startDate', '2021-03-20 16:01:58 -0400'), ('@endDate', '2021-03-20 16:20:58 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '1C8C285D-1CDE-4AEA-84C2-3B5C64A68F50')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-20_4.20pm.gpx')]))])"
340,Walk,27.92608201702436,175.2701622196772,Cal,2021-03-20 17:31:53,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-20 17:31:55 -0400'), ('@startDate', '2021-03-20 17:03:55 -0400'), ('@endDate', '2021-03-20 17:31:51 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '16E538E5-4C98-486C-A8ED-0B58C811C766')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-20_5.31pm.gpx')]))])"
341,Walk,13.47723481655121,158.2110047540388,Cal,2021-03-21 15:58:15,
342,Strength,24.08290648261706,251.3780000000001,Cal,2021-03-21 16:22:25,
343,Walk,16.09964021643003,87.55892111701117,Cal,2021-03-21 19:17:26,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-21 19:17:27 -0400'), ('@startDate', '2021-03-21 19:01:23 -0400'), ('@endDate', '2021-03-21 19:17:23 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', 'CE5A3C9C-DDB1-49CD-AEB4-560331BBBED9')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-21_7.17pm.gpx')]))])"
344,Walk,38.1338541785876,138.7941681236902,Cal,2021-03-22 10:27:46,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-22 10:27:47 -0400'), ('@startDate', '2021-03-22 09:59:43 -0400'), ('@endDate', '2021-03-22 10:27:44 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '67887564-2543-41FD-9F64-EA4459FA8AC1')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-22_10.27am.gpx')]))])"
345,Walk,23.09431338508924,119.4789411816597,Cal,2021-03-22 12:05:45,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-22 12:05:46 -0400'), ('@startDate', '2021-03-22 11:54:25 -0400'), ('@endDate', '2021-03-22 12:02:03 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', 'BBE870BE-1389-41AF-908D-8CC2B4EC75D1')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-22_12.02pm.gpx')]))])"
346,Run,27.56254293521245,415.734986551741,Cal,2021-03-22 12:40:18,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-22 12:40:20 -0400'), ('@startDate', '2021-03-22 12:12:38 -0400'), ('@endDate', '2021-03-22 12:40:15 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', 'B40EFAC8-AF67-428C-B6BF-2FC86695749C')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-22_12.40pm.gpx')]))])"
347,Walk,13.15915966629982,69.27800000000009,Cal,2021-03-22 12:53:32,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-22 12:53:33 -0400'), ('@startDate', '2021-03-22 12:40:20 -0400'), ('@endDate', '2021-03-22 12:49:43 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '306D487C-4093-4502-A7AF-16CB5C4E1E9E')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-22_12.49pm.gpx')]))])"
348,Strength,6.117244299252828,66.51517689550424,Cal,2021-03-22 12:59:43,
349,Walk,13.07882470091184,74.80200633751309,Cal,2021-03-22 14:05:27,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-22 14:05:28 -0400'), ('@startDate', '2021-03-22 13:52:41 -0400'), ('@endDate', '2021-03-22 14:03:01 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '8E015A5F-7030-4894-8CBC-21F379494268')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-22_2.03pm.gpx')]))])"
350,Strength,23.26930085023244,239.6930178116639,Cal,2021-03-22 19:55:55,
351,Walk,20.36466730237007,101.4940000000002,Cal,2021-03-22 22:04:06,"OrderedDict([('@sourceName', 'BTE-Watch'), ('@sourceVersion', '7.1'), ('@creationDate', '2021-03-22 22:04:07 -0400'), ('@startDate', '2021-03-22 21:53:49 -0400'), ('@endDate', '2021-03-22 21:57:16 -0400'), ('MetadataEntry', [OrderedDict([('@key', 'HKMetadataKeySyncVersion'), ('@value', '2')]), OrderedDict([('@key', 'HKMetadataKeySyncIdentifier'), ('@value', '2684E5D3-E548-4829-86DD-E32340E02743')])]), ('FileReference', OrderedDict([('@path', '/workout-routes/route_2021-03-22_9.57pm.gpx')]))])"
